Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,create_date,version,Collection_Date,geo_loc_name_country,geo_loc_name_country_continent,Library Name,BioSampleModel,geo_loc_name,lat_lon,HOST,host_sex,env_broad_scale,env_local_scale,env_medium,Host_Age,host_subject_id,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),project_name,host_taxid,scientific_name,samp_mat_process,Host_Diet,INSDC_center_name,INSDC_status,Sample_name,Submitter_Id,external_id,INSDC_last_update,host_body_product,isolation_source,host_tissue_sampled,isolate,host_life_stage,host_body_site,broad-scale_environmental_context,environmental_medium,local_environmental_context,Sequencing_method,ENA_first_public,host_body_habitat,host_common_name,environment_(biome),environment_(feature),environment_(material),host-associated_environmental_package,INSDC_first_public,investigation_type,organism,host_phenotype,source_material_id,ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,subspecific_genetic_lineage,env_biome,env_feature,env_material,perturbation,Description,samp_store_dur,samp_store_temp,samp_vol_we_dna_ext,sample_title,seq_methods,Negative_control_1,Negative_control_2,positive_control,steer_id,replicate,samp_collect_device,experiment,JMF_sample_ID,User_sample_ID,Time_point_h,treatment,SAMPLING_TIME,Depth,Environment_Feature,Environment_material,altitude,chem_administration,samp_size,strain,temp,Cow,MiCowTrTiSeq,TimePostFeeding,treat,rel_to_oxygen,elev,Host_disease,gravidity,host_blood_press_diast,host_blood_press_syst,host_body_temp,host_color,host_dry_mass,host_family_relationship,host_genotype,host_growth_cond,host_height,host_infra_specific_name,host_infra_specific_rank,host_last_meal,host_length,host_shape,host_substrate,host_tot_mass,misc_param,organism_count,oxy_stat_samp,samp_salinity,samp_store_loc,Cultivar,Ecotype,common_name,nucleic_acid_extraction,ENA_last_update,INSDC_center_alias,age,BREED,collected_by
ERR3201414,WGS,300,16894108200,PRJEB31266,SAMEA5384025,8088368544,THE ROSLIN INSTITUTE,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX3229032,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2019-03-08T00:00:00Z,SAMEA5384025,ERP113798,2019-03-09T16:53:00Z,1,not collected,United Kingdom,Europe,10678_0044,,,,,male,,,,570 days,,2019-03-07,2019-03-08,United Kingdom,55.861398,-3.206493,Metagenomic sequencing of the rumen of 240 cattle from Scotland,9913,bovine gut metagenome,,,THE ROSLIN INSTITUTE,public,10678_0044,10678_0044,SAMEA5384025,2019-05-31T10:58:57Z,rumen fluid,,,,,rumen,,,,Illumina HiSeq 4000,,gut,cow,Bos taurus,stomach,bodily fluid,host-associated,2019-03-07T17:03:51Z,metagenome,,,,2019-03-07T17:03:51Z,2019-05-31T10:58:57Z,LIMx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3201415,WGS,300,22747513800,PRJEB31266,SAMEA5384026,10998438129,THE ROSLIN INSTITUTE,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX3229033,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2019-03-08T00:00:00Z,SAMEA5384026,ERP113798,2019-03-09T17:00:00Z,1,not collected,United Kingdom,Europe,10678_0045,,,,,male,,,,576 days,,2019-03-07,2019-03-08,United Kingdom,55.861398,-3.206493,Metagenomic sequencing of the rumen of 240 cattle from Scotland,9913,bovine gut metagenome,,,THE ROSLIN INSTITUTE,public,10678_0045,10678_0045,SAMEA5384026,2019-05-31T10:58:56Z,rumen fluid,,,,,rumen,,,,Illumina HiSeq 4000,,gut,cow,Bos taurus,stomach,bodily fluid,host-associated,2019-03-07T17:03:51Z,metagenome,,,,2019-03-07T17:03:51Z,2019-05-31T10:58:56Z,LIMx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3201416,WGS,300,25357722600,PRJEB31266,SAMEA5384027,12215762538,THE ROSLIN INSTITUTE,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX3229034,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2019-03-08T00:00:00Z,SAMEA5384027,ERP113798,2019-03-09T17:09:00Z,1,not collected,United Kingdom,Europe,10678_0046,,,,,male,,,,573 days,,2019-03-07,2019-03-08,United Kingdom,55.861398,-3.206493,Metagenomic sequencing of the rumen of 240 cattle from Scotland,9913,bovine gut metagenome,,,THE ROSLIN INSTITUTE,public,10678_0046,10678_0046,SAMEA5384027,2019-05-31T10:58:57Z,rumen fluid,,,,,rumen,,,,Illumina HiSeq 4000,,gut,cow,Bos taurus,stomach,bodily fluid,host-associated,2019-03-07T17:03:51Z,metagenome,,,,2019-03-07T17:03:51Z,2019-05-31T10:58:57Z,LIMx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3201417,WGS,300,30827017800,PRJEB31266,SAMEA5384028,15232522054,THE ROSLIN INSTITUTE,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX3229035,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2019-03-08T00:00:00Z,SAMEA5384028,ERP113798,2019-03-10T11:04:00Z,1,not collected,United Kingdom,Europe,10678_0047,,,,,male,,,,538 days,,2019-03-07,2019-03-08,United Kingdom,55.861398,-3.206493,Metagenomic sequencing of the rumen of 240 cattle from Scotland,9913,bovine gut metagenome,,,THE ROSLIN INSTITUTE,public,10678_0047,10678_0047,SAMEA5384028,2019-05-31T10:58:56Z,rumen fluid,,,,,rumen,,,,Illumina HiSeq 4000,,gut,cow,Bos taurus,stomach,bodily fluid,host-associated,2019-03-07T17:03:51Z,metagenome,,,,2019-03-07T17:03:51Z,2019-05-31T10:58:56Z,AAx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3201418,WGS,300,29321218200,PRJEB31266,SAMEA5384029,14458399626,THE ROSLIN INSTITUTE,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX3229036,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2019-03-08T00:00:00Z,SAMEA5384029,ERP113798,2019-03-09T17:21:00Z,1,not collected,United Kingdom,Europe,10678_0048,,,,,male,,,,578 days,,2019-03-07,2019-03-08,United Kingdom,55.861398,-3.206493,Metagenomic sequencing of the rumen of 240 cattle from Scotland,9913,bovine gut metagenome,,,THE ROSLIN INSTITUTE,public,10678_0048,10678_0048,SAMEA5384029,2019-05-31T10:58:57Z,rumen fluid,,,,,rumen,,,,Illumina HiSeq 4000,,gut,cow,Bos taurus,stomach,bodily fluid,host-associated,2019-03-07T17:03:51Z,metagenome,,,,2019-03-07T17:03:51Z,2019-05-31T10:58:57Z,AAx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3201419,WGS,300,22057824900,PRJEB31266,SAMEA5383995,10757639367,THE ROSLIN INSTITUTE,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX3229037,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2019-03-08T00:00:00Z,SAMEA5383995,ERP113798,2019-03-09T17:33:00Z,1,not collected,United Kingdom,Europe,10678_0049,,,,,male,,,,639 days,,2019-03-07,2019-03-08,United Kingdom,55.861398,-3.206493,Metagenomic sequencing of the rumen of 240 cattle from Scotland,9913,bovine gut metagenome,,,THE ROSLIN INSTITUTE,public,10678_0049,10678_0049,SAMEA5383995,2019-05-31T10:58:56Z,rumen fluid,,,,,rumen,,,,Illumina HiSeq 4000,,gut,cow,Bos taurus,stomach,bodily fluid,host-associated,2019-03-07T17:03:51Z,metagenome,,,,2019-03-07T17:03:51Z,2019-05-31T10:58:56Z,AAx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3201420,WGS,300,17617899900,PRJEB31266,SAMEA5383998,8924384896,THE ROSLIN INSTITUTE,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX3229038,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2019-03-08T00:00:00Z,SAMEA5383998,ERP113798,2019-03-10T11:02:00Z,1,not collected,United Kingdom,Europe,10678_0050,,,,,male,,,,615 days,,2019-03-07,2019-03-08,United Kingdom,55.861398,-3.206493,Metagenomic sequencing of the rumen of 240 cattle from Scotland,9913,bovine gut metagenome,,,THE ROSLIN INSTITUTE,public,10678_0050,10678_0050,SAMEA5383998,2019-05-31T10:58:56Z,rumen fluid,,,,,rumen,,,,Illumina HiSeq 4000,,gut,cow,Bos taurus,stomach,bodily fluid,host-associated,2019-03-07T17:03:51Z,metagenome,,,,2019-03-07T17:03:51Z,2019-05-31T10:58:56Z,LIMx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3201421,WGS,300,14142292500,PRJEB31266,SAMEA5383999,7149028418,THE ROSLIN INSTITUTE,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX3229039,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2019-03-08T00:00:00Z,SAMEA5383999,ERP113798,2019-03-09T17:42:00Z,1,not collected,United Kingdom,Europe,10678_0051,,,,,male,,,,638 days,,2019-03-07,2019-03-08,United Kingdom,55.861398,-3.206493,Metagenomic sequencing of the rumen of 240 cattle from Scotland,9913,bovine gut metagenome,,,THE ROSLIN INSTITUTE,public,10678_0051,10678_0051,SAMEA5383999,2019-05-31T10:58:57Z,rumen fluid,,,,,rumen,,,,Illumina HiSeq 4000,,gut,cow,Bos taurus,stomach,bodily fluid,host-associated,2019-03-07T17:03:51Z,metagenome,,,,2019-03-07T17:03:51Z,2019-05-31T10:58:57Z,LIMx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3201422,WGS,300,13300203300,PRJEB31266,SAMEA5384000,6656741654,THE ROSLIN INSTITUTE,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX3229040,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2019-03-08T00:00:00Z,SAMEA5384000,ERP113798,2019-03-10T11:16:00Z,1,not collected,United Kingdom,Europe,10678_0052,,,,,male,,,,531 days,,2019-03-07,2019-03-08,United Kingdom,55.861398,-3.206493,Metagenomic sequencing of the rumen of 240 cattle from Scotland,9913,bovine gut metagenome,,,THE ROSLIN INSTITUTE,public,10678_0052,10678_0052,SAMEA5384000,2019-05-31T10:58:56Z,rumen fluid,,,,,rumen,,,,Illumina HiSeq 4000,,gut,cow,Bos taurus,stomach,bodily fluid,host-associated,2019-03-07T17:03:51Z,metagenome,,,,2019-03-07T17:03:51Z,2019-05-31T10:58:56Z,CHx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3211439,WGS,300,25608474600,PRJEB31266,SAMEA5383789,11119063687,THE ROSLIN INSTITUTE,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX3238966,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2019-03-12T00:00:00Z,SAMEA5383789,ERP113798,2019-03-16T19:45:00Z,1,not collected,United Kingdom,Europe,10674_0001,,,,,male,,,,531 days,,2019-03-11,2019-03-12,United Kingdom,55.861398,-3.206493,Metagenomic sequencing of the rumen of 240 cattle from Scotland,9913,bovine gut metagenome,,,THE ROSLIN INSTITUTE,public,10674_0001,10674_0001,SAMEA5383789,2019-05-31T10:58:56Z,rumen fluid,,,,,rumen,,,,Illumina HiSeq 4000,,gut,cow,Bos taurus,stomach,bodily fluid,host-associated,2019-03-11T17:03:43Z,metagenome,,,,2019-03-11T17:03:43Z,2019-05-31T10:58:56Z,LIMx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3211440,WGS,300,23443615800,PRJEB31266,SAMEA5383790,10207215187,THE ROSLIN INSTITUTE,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX3238967,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2019-03-12T00:00:00Z,SAMEA5383790,ERP113798,2019-03-16T19:11:00Z,1,not collected,United Kingdom,Europe,10674_0002,,,,,male,,,,527 days,,2019-03-11,2019-03-12,United Kingdom,55.861398,-3.206493,Metagenomic sequencing of the rumen of 240 cattle from Scotland,9913,bovine gut metagenome,,,THE ROSLIN INSTITUTE,public,10674_0002,10674_0002,SAMEA5383790,2019-05-31T10:58:57Z,rumen fluid,,,,,rumen,,,,Illumina HiSeq 4000,,gut,cow,Bos taurus,stomach,bodily fluid,host-associated,2019-03-11T17:03:43Z,metagenome,,,,2019-03-11T17:03:43Z,2019-05-31T10:58:57Z,LIMx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3211441,WGS,300,27110543400,PRJEB31266,SAMEA5383791,11827822808,THE ROSLIN INSTITUTE,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX3238968,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2019-03-12T00:00:00Z,SAMEA5383791,ERP113798,2019-03-16T20:20:00Z,1,not collected,United Kingdom,Europe,10674_0003,,,,,male,,,,575 days,,2019-03-11,2019-03-12,United Kingdom,55.861398,-3.206493,Metagenomic sequencing of the rumen of 240 cattle from Scotland,9913,bovine gut metagenome,,,THE ROSLIN INSTITUTE,public,10674_0003,10674_0003,SAMEA5383791,2019-05-31T10:58:58Z,rumen fluid,,,,,rumen,,,,Illumina HiSeq 4000,,gut,cow,Bos taurus,stomach,bodily fluid,host-associated,2019-03-11T17:03:43Z,metagenome,,,,2019-03-11T17:03:43Z,2019-05-31T10:58:58Z,AAx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3211442,WGS,300,29496514500,PRJEB31266,SAMEA5383792,12798326142,THE ROSLIN INSTITUTE,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX3238969,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2019-03-12T00:00:00Z,SAMEA5383792,ERP113798,2019-03-17T01:51:00Z,1,not collected,United Kingdom,Europe,10674_0004,,,,,male,,,,564 days,,2019-03-11,2019-03-12,United Kingdom,55.861398,-3.206493,Metagenomic sequencing of the rumen of 240 cattle from Scotland,9913,bovine gut metagenome,,,THE ROSLIN INSTITUTE,public,10674_0004,10674_0004,SAMEA5383792,2019-05-31T10:58:57Z,rumen fluid,,,,,rumen,,,,Illumina HiSeq 4000,,gut,cow,Bos taurus,stomach,bodily fluid,host-associated,2019-03-11T17:03:43Z,metagenome,,,,2019-03-11T17:03:43Z,2019-05-31T10:58:57Z,AAx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3211443,WGS,300,26725203000,PRJEB31266,SAMEA5383793,11638525292,THE ROSLIN INSTITUTE,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX3238970,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2019-03-12T00:00:00Z,SAMEA5383793,ERP113798,2019-03-17T01:49:00Z,1,not collected,United Kingdom,Europe,10674_0005,,,,,male,,,,561 days,,2019-03-11,2019-03-12,United Kingdom,55.861398,-3.206493,Metagenomic sequencing of the rumen of 240 cattle from Scotland,9913,bovine gut metagenome,,,THE ROSLIN INSTITUTE,public,10674_0005,10674_0005,SAMEA5383793,2019-05-31T10:58:57Z,rumen fluid,,,,,rumen,,,,Illumina HiSeq 4000,,gut,cow,Bos taurus,stomach,bodily fluid,host-associated,2019-03-11T17:03:43Z,metagenome,,,,2019-03-11T17:03:43Z,2019-05-31T10:58:57Z,LIMx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3211444,WGS,300,25268726100,PRJEB31266,SAMEA5383794,10973333399,THE ROSLIN INSTITUTE,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX3238971,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2019-03-12T00:00:00Z,SAMEA5383794,ERP113798,2019-03-17T01:55:00Z,1,not collected,United Kingdom,Europe,10674_0006,,,,,male,,,,572 days,,2019-03-11,2019-03-12,United Kingdom,55.861398,-3.206493,Metagenomic sequencing of the rumen of 240 cattle from Scotland,9913,bovine gut metagenome,,,THE ROSLIN INSTITUTE,public,10674_0006,10674_0006,SAMEA5383794,2019-05-31T10:58:57Z,rumen fluid,,,,,rumen,,,,Illumina HiSeq 4000,,gut,cow,Bos taurus,stomach,bodily fluid,host-associated,2019-03-11T17:03:43Z,metagenome,,,,2019-03-11T17:03:43Z,2019-05-31T10:58:57Z,AAx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3211445,WGS,300,27775047300,PRJEB31266,SAMEA5383795,12091817684,THE ROSLIN INSTITUTE,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX3238972,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2019-03-12T00:00:00Z,SAMEA5383795,ERP113798,2019-03-17T03:40:00Z,1,not collected,United Kingdom,Europe,10674_0007,,,,,male,,,,592 days,,2019-03-11,2019-03-12,United Kingdom,55.861398,-3.206493,Metagenomic sequencing of the rumen of 240 cattle from Scotland,9913,bovine gut metagenome,,,THE ROSLIN INSTITUTE,public,10674_0007,10674_0007,SAMEA5383795,2019-05-31T10:58:57Z,rumen fluid,,,,,rumen,,,,Illumina HiSeq 4000,,gut,cow,Bos taurus,stomach,bodily fluid,host-associated,2019-03-11T17:03:43Z,metagenome,,,,2019-03-11T17:03:43Z,2019-05-31T10:58:57Z,AAx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3211446,WGS,300,27533701500,PRJEB31266,SAMEA5383796,12005821704,THE ROSLIN INSTITUTE,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX3238973,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2019-03-12T00:00:00Z,SAMEA5383796,ERP113798,2019-03-17T04:08:00Z,1,not collected,United Kingdom,Europe,10674_0008,,,,,male,,,,589 days,,2019-03-11,2019-03-12,United Kingdom,55.861398,-3.206493,Metagenomic sequencing of the rumen of 240 cattle from Scotland,9913,bovine gut metagenome,,,THE ROSLIN INSTITUTE,public,10674_0008,10674_0008,SAMEA5383796,2019-05-31T10:58:58Z,rumen fluid,,,,,rumen,,,,Illumina HiSeq 4000,,gut,cow,Bos taurus,stomach,bodily fluid,host-associated,2019-03-11T17:03:43Z,metagenome,,,,2019-03-11T17:03:43Z,2019-05-31T10:58:58Z,LIMx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3211447,WGS,300,36423171600,PRJEB31266,SAMEA5383797,16344233923,THE ROSLIN INSTITUTE,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX3238974,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2019-03-12T00:00:00Z,SAMEA5383797,ERP113798,2019-03-17T04:44:00Z,1,not collected,United Kingdom,Europe,10674_0009,,,,,male,,,,575 days,,2019-03-11,2019-03-12,United Kingdom,55.861398,-3.206493,Metagenomic sequencing of the rumen of 240 cattle from Scotland,9913,bovine gut metagenome,,,THE ROSLIN INSTITUTE,public,10674_0009,10674_0009,SAMEA5383797,2019-05-31T10:58:57Z,rumen fluid,,,,,rumen,,,,Illumina HiSeq 4000,,gut,cow,Bos taurus,stomach,bodily fluid,host-associated,2019-03-11T17:03:43Z,metagenome,,,,2019-03-11T17:03:43Z,2019-05-31T10:58:57Z,AAx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3211448,WGS,300,15288326100,PRJEB31266,SAMEA5383798,7125369326,THE ROSLIN INSTITUTE,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX3238975,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2019-03-12T00:00:00Z,SAMEA5383798,ERP113798,2019-03-17T04:53:00Z,1,not collected,United Kingdom,Europe,10674_0010,,,,,male,,,,585 days,,2019-03-11,2019-03-12,United Kingdom,55.861398,-3.206493,Metagenomic sequencing of the rumen of 240 cattle from Scotland,9913,bovine gut metagenome,,,THE ROSLIN INSTITUTE,public,10674_0010,10674_0010,SAMEA5383798,2019-05-31T10:58:57Z,rumen fluid,,,,,rumen,,,,Illumina HiSeq 4000,,gut,cow,Bos taurus,stomach,bodily fluid,host-associated,2019-03-11T17:03:43Z,metagenome,,,,2019-03-11T17:03:43Z,2019-05-31T10:58:57Z,AAx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3211449,WGS,300,25869275100,PRJEB31266,SAMEA5383799,11633579705,THE ROSLIN INSTITUTE,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX3238976,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2019-03-12T00:00:00Z,SAMEA5383799,ERP113798,2019-03-17T06:02:00Z,1,not collected,United Kingdom,Europe,10674_0011,,,,,male,,,,582 days,,2019-03-11,2019-03-12,United Kingdom,55.861398,-3.206493,Metagenomic sequencing of the rumen of 240 cattle from Scotland,9913,bovine gut metagenome,,,THE ROSLIN INSTITUTE,public,10674_0011,10674_0011,SAMEA5383799,2019-05-31T10:58:56Z,rumen fluid,,,,,rumen,,,,Illumina HiSeq 4000,,gut,cow,Bos taurus,stomach,bodily fluid,host-associated,2019-03-11T17:03:43Z,metagenome,,,,2019-03-11T17:03:43Z,2019-05-31T10:58:56Z,LIMx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3211450,WGS,300,17655479100,PRJEB31266,SAMEA5383800,8146774166,THE ROSLIN INSTITUTE,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX3238977,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2019-03-12T00:00:00Z,SAMEA5383800,ERP113798,2019-03-17T06:01:00Z,1,not collected,United Kingdom,Europe,10674_0012,,,,,male,,,,535 days,,2019-03-11,2019-03-12,United Kingdom,55.861398,-3.206493,Metagenomic sequencing of the rumen of 240 cattle from Scotland,9913,bovine gut metagenome,,,THE ROSLIN INSTITUTE,public,10674_0012,10674_0012,SAMEA5383800,2019-05-31T10:58:56Z,rumen fluid,,,,,rumen,,,,Illumina HiSeq 4000,,gut,cow,Bos taurus,stomach,bodily fluid,host-associated,2019-03-11T17:03:43Z,metagenome,,,,2019-03-11T17:03:43Z,2019-05-31T10:58:56Z,LIMx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3211451,WGS,300,18506943000,PRJEB31266,SAMEA5383801,8477626069,THE ROSLIN INSTITUTE,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX3238978,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2019-03-12T00:00:00Z,SAMEA5383801,ERP113798,2019-03-17T06:20:00Z,1,not collected,United Kingdom,Europe,10674_0013,,,,,male,,,,590 days,,2019-03-11,2019-03-12,United Kingdom,55.861398,-3.206493,Metagenomic sequencing of the rumen of 240 cattle from Scotland,9913,bovine gut metagenome,,,THE ROSLIN INSTITUTE,public,10674_0013,10674_0013,SAMEA5383801,2019-05-31T10:58:56Z,rumen fluid,,,,,rumen,,,,Illumina HiSeq 4000,,gut,cow,Bos taurus,stomach,bodily fluid,host-associated,2019-03-11T17:03:43Z,metagenome,,,,2019-03-11T17:03:43Z,2019-05-31T10:58:56Z,LIMx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
